review_id,product_id,product_name,reviewer_company_size,source_platform,review_date,overall_rating,topic_id,probability,text_field,text,macro_group,group_label
190025,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2016-11-06T05:39:36.865-06:00,4.0,1,0.1664,recommendations,"I work for a lens company that sends and receives all different types of lens parts, pieces, etc, The benefits are that this program has everything I need in one program: Purchase orders, invoices, etc. Quick",other,Other
184153,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2016-11-01T07:51:54.536-05:00,5.0,0,0.4352,recommendations,This program helps cut down wasted time for myself and my employees. The program basically does so much of the small and simple bookkeeping tasks that normally take up precious time throughout the day. The filters alone in Qucikbooks drastically cut down on the amount of time employees need to complete their bookkeeping tasks.,payroll_hr,Payroll & HR
213250,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2016-12-25T09:22:58.088-06:00,4.5,5,0.1009,recommendations,Reconcilations and our annual audit. That everything is very traceable and user friendly.,other,Other
182056,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2016-10-23T15:48:42.412-05:00,4.0,1,0.1538,recommendations,QuickBooks Enterprise is an excellent solution for not-for-profits with multiple donor restricted revenues and assets that require careful accounting. The platform is able to scale up to probably around the $10M annual revenue range before a more robust software solution would be necessary. I found that although QB Enterprise was not necessarily designed with not-for-profits in mind it certainly is very useful compared to the previous versions of QuickBooks or even software that is designed specifically for small not-for-profit organizations. QB Enterprise -,other,Other
183881,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2016-10-29T14:16:53.280-05:00,5.0,1,1.0,recommendations,"As a small business owner, I wear many hats. Some of them not so well. QBE allows me to take control of the finances and payroll for my business and do so well, Using GBE will, despite the steep price, end up saving money in the long run. Like Having An Accountant At",other,Other
181904,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2016-10-23T15:39:22.884-05:00,4.0,1,1.0,recommendations,QB really is the financial backbone of our business and using it has allowed us to only have a part-time accountant,other,Other
259372,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-04-02T05:58:50.064-05:00,3.5,7,0.1884,recommendations,"It is effective for our accounting, billing and payroll needs. We are able to write paychecks in house.",noise,Noise / Filler
223132,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2017-01-13T12:23:19.118-06:00,4.0,15,0.0947,recommendations,We are solving basic business problems related to payroll and expenses.,other,Other
181805,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2016-10-23T12:22:10.894-05:00,4.5,7,0.2022,recommendations,It helps to keep accounting and payroll straight which could otherwise be convoluted and hard to track with the odd hours we use. Good Product -,noise,Noise / Filler
163138,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2016-08-14T09:00:33.298-05:00,3.5,1,0.5286,recommendations,Quickbooks solves the basic order management issues that occur if you do not have a system. It's great for smaller companies,other,Other
170156,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2016-09-09T16:57:55.372-05:00,4.0,19,0.0505,recommendations,A/R has been easier to track through this software. Simple,accounting_bookkeeping,Accounting & Bookkeeping
128481,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2016-05-10T17:31:19.170-05:00,3.5,1,0.2208,recommendations,Helps clients move from small manufacturing and distribution to the big times. The Ultimiate QB,other,Other
141364,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2016-06-11T12:09:48.627-05:00,2.5,5,0.1797,recommendations,I use the estimate vs. actual job cost on a daily basis. Great feature!,other,Other
118784,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2016-04-16T15:38:35.894-05:00,1.5,0,0.3897,recommendations,"We are solving our need for daily account management, fulfillment management, and bookkeeping. There are clear benefits to having all of this in one program, but the benefits are tempered by the difficulty of use.",payroll_hr,Payroll & HR
59252,QB-ENT-001,QuickBooks Enterprise,small-business,g2,,4.0,1,0.4183,recommendations,"We are solving a problem with an unbalanced use of work-hours. With Quickbooks, we've been able to re-distribute our workers among different committees in order to bring the work to where it is needed and trim committees with an abundance of workers who may not be needed as much. A Necessary Resource For A Business Dealing With",other,Other
97509,QB-ENT-001,QuickBooks Enterprise,small-business,g2,,5.0,1,0.2275,recommendations,My business outgrew QuickBooks database capacity so I was able to move seamlessly to Enterprise Solutions Moved seamlessly from,other,Other
86100,QB-ENT-001,QuickBooks Enterprise,small-business,g2,,4.0,0,1.0,recommendations,"Accounts receivable. I found the integrated functions related to past due accounts and the templates as being very useful. Using the templates for sending ""Collection letters"" really helps in collecting the money.",payroll_hr,Payroll & HR
55629,QB-ENT-001,QuickBooks Enterprise,small-business,g2,,2.5,6,0.4765,recommendations,We use this software in an industrial / manufacturing environment with an inventory system. There is a third party integration program for inventory that makes tracking inventory very simple.,inventory_orders,Inventory & Orders
46332,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,,5.0,1,0.2199,recommendations,"Quickbooks Enterprise is a huge step up from Premiere, and most important for our company was the ability to have inventory management for multiple warehouse locations without the need for third-party add-ons. Intuit support staff has been incredible, and support is truly there with the Enterprise edition. And it's affordable. Very",other,Other
42900,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,,5.0,1,0.4101,recommendations,"QuickBooks allows for me to access client information from my computer at any point in time. Also, by having client's all over the country, it is easy to always help them. I use",other,Other
44614,QB-ENT-001,QuickBooks Enterprise,small-business,g2,,3.0,1,0.2591,recommendations,"I am reading this as ""what did you use the software for, and did it help you?"" In my use, the business used QuickBooks to solve the issue of organizing clientele records, invoice/accounts payable records, projects, employee time cards, reports. The benefits were many - the software did what we needed it to do. In retrospect, I wish it did more than just that. But the software does exactly what it says it will do for your business. Direct user of software in 2013-2014; Auditor - See",other,Other
55563,QB-ENT-001,QuickBooks Enterprise,small-business,g2,,5.0,6,0.2579,recommendations,"Inventory tracking had always been cumbersome, but with QuickBooks Enterprise edition the kinks have been worked out. The ability to manage our inventory by bin location has resolved a HUGE pain-point for us. Quickbooks",inventory_orders,Inventory & Orders
59827,QB-ENT-001,QuickBooks Enterprise,small-business,g2,,5.0,1,0.2404,recommendations,I realized it is easier to do it with quick books than on paper. #1 finance manager,other,Other
44215,QB-ENT-001,QuickBooks Enterprise,small-business,g2,,4.0,1,0.5818,recommendations,"The benefits of Quickbooks comes from the help with the initial setup and the ease of importing a few transactions into the accounting system. It solves the problem of very basis financials and allows for tend spotting, GL detailed analysis, and basic record keeping.",other,Other
25083,QB-ENT-001,QuickBooks Enterprise,,g2,,4.5,1,1.0,recommendations,"Currently, I am working on a process flow for a company who sources bedroom products. There are work arounds that we are handling together, including tracking a Customer PO through the whole process, Ship To in the Purchase Order cannot have multiple addresses, adding several custom fields in order to automate information appearing on POs and Invoices and customized templates. 5 Reasons Why QuickBooks Enterprise is Right for",other,Other
45857,QB-ENT-001,QuickBooks Enterprise,small-business,g2,,1.0,0,1.0,recommendations,Streamlined bookkeeping and reconciliation Tom,payroll_hr,Payroll & HR
6627818,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2025-10-22T04:54:43.163-05:00,5.0,2,0.2648,recommendations,reporting function helps to save time The reconciliation function works well easy to save data with the document attached Best software,accounting_bookkeeping,Accounting & Bookkeeping
541745,QB-ONLINE-001,QuickBooks Online,small-business,g2,2025-09-23T00:17:43.983-05:00,5.0,1,0.2453,recommendations,The largest issue we have currently is the ability to update account and send invoice quickly and easily. QBO does this in a flash. Hands down the best account,other,Other
737410,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2024-08-12T12:18:51.850-05:00,5.0,10,0.1912,recommendations,We are basically providing all Accounting services online. while being a freelancer this software gives me access to my clients located abroad so being a cloud base software I can easily access my clients data from anywhere.,other,Other
451293,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2024-02-23T09:27:33.528-06:00,4.0,2,0.092,recommendations,Syncs to your bank account Customized Reports Easy,accounting_bookkeeping,Accounting & Bookkeeping
267981,QB-ONLINE-001,QuickBooks Online,small-business,g2,2017-04-18T09:59:48.233-05:00,5.0,1,0.5057,recommendations,The problems solved with Quick Books Online is the Easy access from anywhere. Quick Books,other,Other
6520548,QB-ONLINE-001,QuickBooks Online,small-business,g2,2023-10-19T15:20:06.469-05:00,3.0,1,0.2845,recommendations,all my accounting is done in QuickBooks. It is nice to be able to handle a lot of aspects of my business in one system. I also find the reports are very good and can customized them if i need to.,other,Other
5072442,QB-ONLINE-001,QuickBooks Online,small-business,g2,2024-06-05T05:48:48.542-05:00,4.0,7,1.0,recommendations,It is balancing business expenses.,noise,Noise / Filler
4993556,QB-ONLINE-001,QuickBooks Online,small-business,g2,2023-01-20T06:42:22.067-06:00,5.0,0,0.2141,recommendations,"Easy to manage all financial aspects of the organization in one place. Besides managing deposits and expenditures, I use the budgeting feature to create reports for area of service chairs to view the status of their spending. Also use the pledge function to send invoices. Users can use a credit card or ACH to pay on-line. I've scheduled financial statements for the Board of Directors to be automatically sent out prior to the monthly meeting.",payroll_hr,Payroll & HR
6715363,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2023-07-06T05:36:57.984-05:00,5.0,9,0.2378,recommendations,We can import many of transaction is few minutes and Recategorize transactions very easily Quick,invoicing_payments,Invoicing & Payments
6790318,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2022-12-15T12:15:59.852-06:00,4.5,1,0.4037,recommendations,"One solution that Quickbooks has done for me, is to be able to look at the bank account, making sure that it has money as well as the expenses coming up. Overall helps with payroll as well.",other,Other
4925066,QB-ONLINE-001,QuickBooks Online,small-business,g2,2023-02-10T20:05:00.394-06:00,4.0,0,0.4393,recommendations,Seeing invoice -v- expenses. Sending automatic recurring monthly or yearly invoices. Saved time on seeing which invoices are outstanding -v- which are paid.,payroll_hr,Payroll & HR
5105290,QB-ONLINE-001,QuickBooks Online,small-business,g2,2022-11-15T14:45:08.344-06:00,,1,0.3202,recommendations,"My entire company accounts on the cloud with QuickBooks, and I can refer my accounts from wherever I am. My team is a lot more productive with Quickbooks as a lot of redundant tasks have been avoided.",other,Other
6801028,QB-ONLINE-001,QuickBooks Online,small-business,g2,2022-07-01T17:58:18.616-05:00,5.0,1,0.4404,recommendations,"QB helps me manage my client's books .they can add me directly through the app and I can oversee everything ad do my job from a distance, and because of that",other,Other
